[rosmaster.master][INFO] 2017-01-25 12:58:29,220: +PUB [/camera/color/image_raw/theora/parameter_descriptions] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:29,223: +PUB [/camera/color/image_raw/theora/parameter_updates] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:29,235: +PARAM [/camera/color/image_raw/theora/optimize_for] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,237: +PARAM [/camera/color/image_raw/theora/target_bitrate] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,240: +PARAM [/camera/color/image_raw/theora/quality] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,243: +PARAM [/camera/color/image_raw/theora/keyframe_frequency] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,245: +PARAM [/camera/color/image_raw/theora/optimize_for] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,248: +PARAM [/camera/color/image_raw/theora/target_bitrate] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,250: +PARAM [/camera/color/image_raw/theora/quality] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,253: +PARAM [/camera/color/image_raw/theora/keyframe_frequency] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,255: +PUB [/camera/color/camera_info] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:29,347: +PUB [/camera/depth/image_raw/compressedDepth] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:29,350: +SERVICE [/camera/depth/image_raw/compressedDepth/set_parameters] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:29,354: +PUB [/camera/depth/image_raw/compressedDepth/parameter_descriptions] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:29,357: +PUB [/camera/depth/image_raw/compressedDepth/parameter_updates] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:29,365: +PARAM [/camera/depth/image_raw/compressedDepth/depth_max] by /camera/nodelet_manager
